user_id,install_date,platform,device_tier,country,acquisition_channel
u001681,2026-08-27,android,mid,JP,organic
u001682,2026-08-17,android,mid,KR,tiktok_ads
u001683,2026-09-04,android,mid,KR,meta_ads
u001684,2026-08-18,android,low,KR,google_ads
u001685,2026-09-03,android,low,KR,tiktok_ads
u001686,2026-09-01,ios,high,KR,meta_ads
u001687,2026-08-17,android,mid,JP,google_ads
u001688,2026-09-06,android,mid,KR,google_ads
u001689,2026-08-29,android,low,KR,meta_ads
u001690,2026-08-23,android,mid,KR,meta_ads
u001691,2026-09-03,android,high,KR,organic
u001692,2026-09-02,android,low,OTHER,meta_ads
u001693,2026-08-22,android,mid,KR,meta_ads
u001694,2026-08-21,android,mid,US,organic
u001695,2026-08-17,android,low,KR,cross_promo
u001696,2026-08-20,android,high,KR,meta_ads
u001697,2026-08-31,android,low,JP,meta_ads
u001698,2026-08-24,ios,high,KR,tiktok_ads
u001699,2026-08-21,android,mid,KR,organic
u001700,2026-08-27,android,low,TW,tiktok_ads
u001701,2026-08-26,ios,mid,JP,meta_ads
u001702,2026-09-03,ios,mid,JP,meta_ads
u001703,2026-08-24,android,low,KR,organic
u001704,2026-08-22,ios,mid,JP,organic
u001705,2026-09-01,android,low,KR,meta_ads
u001706,2026-08-18,android,high,KR,meta_ads
u001707,2026-09-01,ios,high,KR,organic
u001708,2026-08-17,android,mid,US,organic
u001709,2026-08-28,android,low,TW,organic
u001710,2026-09-01,android,mid,US,tiktok_ads
u001711,2026-08-24,android,low,US,meta_ads
u001712,2026-08-16,android,low,OTHER,meta_ads
u001713,2026-08-16,ios,low,JP,tiktok_ads
u001714,2026-08-18,android,low,US,google_ads
u001715,2026-08-26,android,mid,KR,organic
u001716,2026-08-26,ios,mid,OTHER,cross_promo
u001717,2026-08-18,android,mid,KR,meta_ads
u001718,2026-08-26,android,high,KR,google_ads
u001719,2026-08-24,ios,high,KR,organic
u001720,2026-08-18,android,low,OTHER,google_ads
u001721,2026-09-05,ios,mid,KR,tiktok_ads
u001722,2026-08-21,android,low,JP,meta_ads
u001723,2026-09-01,ios,high,KR,organic
u001724,2026-08-24,ios,high,KR,meta_ads
u001725,2026-08-30,ios,high,TW,google_ads
u001726,2026-08-31,android,high,OTHER,meta_ads
u001727,2026-08-16,android,low,US,organic
u001728,2026-09-06,android,low,KR,organic
u001729,2026-08-17,android,mid,KR,meta_ads
u001730,2026-08-25,android,mid,KR,meta_ads
u001731,2026-08-20,android,low,KR,tiktok_ads
u001732,2026-08-21,ios,high,US,organic
u001733,2026-08-16,android,low,US,tiktok_ads
u001734,2026-08-29,android,low,TW,tiktok_ads
u001735,2026-08-22,android,high,JP,organic
u001736,2026-08-24,ios,mid,TW,meta_ads
u001737,2026-08-19,android,high,TW,meta_ads
u001738,2026-08-30,ios,low,JP,organic
u001739,2026-08-23,android,low,KR,google_ads
u001740,2026-08-21,ios,high,JP,organic
u001741,2026-08-15,android,mid,OTHER,meta_ads
u001742,2026-08-15,android,mid,US,cross_promo
u001743,2026-09-03,ios,low,JP,meta_ads
u001744,2026-08-27,android,low,TW,cross_promo
u001745,2026-08-22,android,mid,KR,organic
u001746,2026-09-04,ios,high,OTHER,google_ads
u001747,2026-08-27,ios,low,JP,organic
u001748,2026-08-17,android,mid,JP,organic
u001749,2026-09-04,android,low,OTHER,tiktok_ads
u001750,2026-09-03,ios,mid,KR,meta_ads
u001751,2026-09-02,android,low,TW,tiktok_ads
u001752,2026-08-29,ios,high,US,google_ads
u001753,2026-08-17,android,high,KR,organic
u001754,2026-08-25,ios,high,KR,organic
u001755,2026-08-31,android,mid,JP,meta_ads
u001756,2026-08-30,android,low,KR,organic
u001757,2026-08-18,ios,high,KR,organic
u001758,2026-09-01,android,mid,KR,organic
u001759,2026-09-01,android,mid,KR,tiktok_ads
u001760,2026-08-17,ios,low,KR,organic
u001761,2026-08-21,android,mid,KR,meta_ads
u001762,2026-08-26,android,low,KR,google_ads
u001763,2026-08-19,android,mid,JP,cross_promo
u001764,2026-09-03,ios,mid,US,organic
u001765,2026-08-19,android,high,OTHER,tiktok_ads
u001766,2026-09-04,android,mid,JP,organic
u001767,2026-08-31,android,low,JP,cross_promo
u001768,2026-09-06,ios,high,KR,google_ads
u001769,2026-09-06,android,mid,JP,google_ads
u001770,2026-08-25,android,low,KR,organic
u001771,2026-08-27,android,mid,US,organic
u001772,2026-09-05,android,low,US,google_ads
u001773,2026-09-01,ios,high,KR,google_ads
u001774,2026-08-22,android,mid,US,cross_promo
u001775,2026-08-16,android,high,US,meta_ads
u001776,2026-09-05,android,low,KR,tiktok_ads
u001777,2026-09-01,android,low,KR,tiktok_ads
u001778,2026-08-25,android,mid,KR,tiktok_ads
u001779,2026-08-26,android,mid,KR,tiktok_ads
u001780,2026-08-28,android,low,KR,organic
u001781,2026-08-18,android,mid,JP,meta_ads
u001782,2026-08-18,android,low,KR,google_ads
u001783,2026-08-24,android,mid,TW,organic
u001784,2026-08-27,ios,mid,KR,google_ads
u001785,2026-09-06,android,low,KR,google_ads
u001786,2026-08-31,android,low,KR,tiktok_ads
u001787,2026-09-06,android,mid,TW,meta_ads
u001788,2026-08-29,android,high,KR,tiktok_ads
u001789,2026-09-05,android,low,KR,organic
u001790,2026-08-19,android,low,OTHER,organic
u001791,2026-09-01,android,mid,KR,cross_promo
u001792,2026-08-15,android,mid,JP,google_ads
u001793,2026-08-26,android,low,OTHER,meta_ads
u001794,2026-08-24,android,high,KR,meta_ads
u001795,2026-08-16,android,mid,TW,cross_promo
u001796,2026-08-24,ios,mid,JP,organic
u001797,2026-08-21,android,mid,US,meta_ads
u001798,2026-08-30,android,low,KR,organic
u001799,2026-09-04,ios,high,KR,tiktok_ads
u001800,2026-08-19,android,mid,KR,organic
u001801,2026-08-22,ios,mid,TW,meta_ads
u001802,2026-08-15,android,mid,KR,google_ads
u001803,2026-08-18,android,low,JP,cross_promo
u001804,2026-08-20,ios,mid,KR,meta_ads
u001805,2026-08-28,ios,high,KR,tiktok_ads
u001806,2026-09-06,android,high,KR,tiktok_ads
u001807,2026-08-29,android,mid,KR,tiktok_ads
u001808,2026-08-23,android,low,US,google_ads
u001809,2026-09-02,ios,mid,US,organic
u001810,2026-08-22,ios,high,JP,organic
u001811,2026-08-24,android,high,KR,meta_ads
u001812,2026-08-18,ios,high,JP,tiktok_ads
u001813,2026-08-18,android,low,TW,organic
u001814,2026-08-25,ios,mid,TW,meta_ads
u001815,2026-09-06,android,low,JP,organic
u001816,2026-08-28,ios,low,US,organic
u001817,2026-09-06,ios,low,JP,meta_ads
u001818,2026-08-30,android,mid,OTHER,organic
u001819,2026-08-21,android,high,KR,google_ads
u001820,2026-09-03,android,low,JP,organic
u001821,2026-08-25,android,high,OTHER,meta_ads
u001822,2026-08-18,android,low,OTHER,organic
u001823,2026-09-01,ios,high,US,meta_ads
u001824,2026-08-20,android,high,TW,google_ads
u001825,2026-09-04,android,low,KR,organic
u001826,2026-08-31,android,low,KR,meta_ads
u001827,2026-08-22,android,mid,JP,meta_ads
u001828,2026-08-19,ios,high,JP,organic
u001829,2026-08-20,android,high,KR,meta_ads
u001830,2026-08-24,ios,high,JP,meta_ads
u001831,2026-09-03,android,low,KR,meta_ads
u001832,2026-08-31,ios,mid,JP,google_ads
u001833,2026-08-22,android,low,US,tiktok_ads
u001834,2026-09-06,android,high,KR,organic
u001835,2026-09-05,android,low,KR,google_ads
u001836,2026-08-15,ios,mid,KR,organic
u001837,2026-09-05,android,mid,KR,organic
u001838,2026-08-24,ios,mid,KR,meta_ads
u001839,2026-08-18,android,low,KR,meta_ads
u001840,2026-08-25,android,mid,KR,tiktok_ads
u001841,2026-08-29,android,low,KR,meta_ads
u001842,2026-08-22,ios,high,KR,meta_ads
u001843,2026-08-24,android,low,US,organic
u001844,2026-08-25,ios,mid,JP,organic
u001845,2026-08-26,android,low,JP,tiktok_ads
u001846,2026-08-16,ios,mid,TW,google_ads
u001847,2026-08-20,ios,mid,JP,organic
u001848,2026-09-04,android,low,KR,tiktok_ads
u001849,2026-08-18,ios,high,OTHER,meta_ads
u001850,2026-08-20,android,high,KR,cross_promo
u001851,2026-08-16,android,mid,KR,google_ads
u001852,2026-08-24,android,mid,US,google_ads
u001853,2026-09-06,android,mid,KR,google_ads
u001854,2026-09-05,ios,high,KR,organic
u001855,2026-08-22,ios,mid,KR,organic
u001856,2026-08-16,android,low,KR,organic
u001857,2026-08-21,android,high,KR,google_ads
u001858,2026-09-06,android,mid,KR,meta_ads
u001859,2026-08-29,ios,mid,KR,organic
u001860,2026-08-15,android,high,US,meta_ads
u001861,2026-09-03,android,low,KR,google_ads
u001862,2026-08-15,android,low,KR,meta_ads
u001863,2026-08-21,android,mid,KR,tiktok_ads
u001864,2026-08-18,android,mid,OTHER,organic
u001865,2026-08-23,android,low,JP,tiktok_ads
u001866,2026-09-02,ios,mid,KR,google_ads
u001867,2026-08-27,android,low,US,organic
u001868,2026-09-05,android,mid,JP,tiktok_ads
u001869,2026-09-01,ios,high,KR,organic
u001870,2026-09-06,android,mid,US,google_ads
u001871,2026-08-30,android,high,KR,cross_promo
u001872,2026-08-28,android,low,KR,cross_promo
u001873,2026-08-31,android,mid,KR,tiktok_ads
u001874,2026-08-15,android,mid,KR,organic
u001875,2026-09-02,ios,high,KR,tiktok_ads
u001876,2026-08-18,ios,high,KR,google_ads
u001877,2026-08-28,ios,mid,KR,tiktok_ads
u001878,2026-09-05,android,high,KR,organic
u001879,2026-08-22,android,mid,KR,meta_ads
u001880,2026-08-31,ios,high,KR,google_ads
u001881,2026-09-04,android,low,OTHER,meta_ads
u001882,2026-08-27,android,high,KR,organic
u001883,2026-08-20,android,low,JP,meta_ads
u001884,2026-08-29,android,mid,US,organic
u001885,2026-09-01,android,high,JP,organic
u001886,2026-09-05,android,mid,KR,google_ads
u001887,2026-08-18,android,low,JP,google_ads
u001888,2026-08-21,ios,mid,KR,tiktok_ads
u001889,2026-08-21,android,mid,OTHER,tiktok_ads
u001890,2026-09-03,android,mid,KR,organic
u001891,2026-09-01,android,low,JP,meta_ads
u001892,2026-08-15,android,mid,KR,organic
u001893,2026-09-05,android,mid,KR,organic
u001894,2026-08-18,android,mid,KR,meta_ads
u001895,2026-08-22,android,high,KR,meta_ads
u001896,2026-09-05,android,low,KR,organic
u001897,2026-08-29,ios,mid,JP,tiktok_ads
u001898,2026-08-22,ios,high,KR,meta_ads
u001899,2026-08-31,ios,high,OTHER,organic
u001900,2026-09-06,android,low,JP,tiktok_ads
u001901,2026-08-22,android,high,KR,google_ads
u001902,2026-08-26,android,mid,KR,cross_promo
u001903,2026-08-17,ios,high,KR,google_ads
u001904,2026-08-16,ios,high,KR,tiktok_ads
u001905,2026-08-21,android,low,KR,tiktok_ads
u001906,2026-09-04,android,low,TW,google_ads
u001907,2026-08-21,android,mid,US,tiktok_ads
u001908,2026-08-15,android,high,KR,tiktok_ads
u001909,2026-08-15,ios,mid,KR,meta_ads
u001910,2026-09-06,android,mid,KR,google_ads
u001911,2026-08-24,ios,high,TW,tiktok_ads
u001912,2026-08-21,ios,high,US,organic
u001913,2026-08-23,android,mid,TW,tiktok_ads
u001914,2026-08-29,android,mid,US,meta_ads
u001915,2026-08-18,ios,mid,KR,organic
u001916,2026-08-19,android,low,JP,meta_ads
u001917,2026-08-20,android,high,KR,google_ads
u001918,2026-08-28,android,low,KR,organic
u001919,2026-08-15,ios,high,KR,organic
u001920,2026-09-02,ios,mid,KR,organic
u001921,2026-08-30,ios,high,KR,organic
u001922,2026-08-25,android,mid,KR,tiktok_ads
u001923,2026-08-29,android,low,OTHER,cross_promo
u001924,2026-08-25,android,mid,KR,meta_ads
u001925,2026-08-24,android,low,TW,google_ads
u001926,2026-08-30,android,low,KR,meta_ads
u001927,2026-08-15,ios,high,KR,tiktok_ads
u001928,2026-08-18,ios,high,KR,meta_ads
u001929,2026-08-25,android,low,US,google_ads
u001930,2026-09-04,android,mid,KR,tiktok_ads
u001931,2026-08-18,android,low,KR,organic
u001932,2026-08-18,ios,mid,TW,tiktok_ads
u001933,2026-09-02,android,low,KR,google_ads
u001934,2026-08-24,ios,high,TW,meta_ads
u001935,2026-08-25,ios,mid,TW,meta_ads
u001936,2026-08-28,android,mid,KR,meta_ads
u001937,2026-08-25,android,low,KR,tiktok_ads
u001938,2026-09-05,android,mid,KR,organic
u001939,2026-08-21,ios,mid,US,meta_ads
u001940,2026-09-01,ios,mid,KR,tiktok_ads
u001941,2026-09-02,ios,mid,KR,meta_ads
u001942,2026-08-22,ios,low,JP,google_ads
u001943,2026-08-25,android,low,US,cross_promo
u001944,2026-08-26,ios,high,US,meta_ads
u001945,2026-09-01,android,mid,TW,meta_ads
u001946,2026-09-03,ios,mid,JP,tiktok_ads
u001947,2026-08-27,ios,mid,OTHER,organic
u001948,2026-08-31,android,mid,JP,cross_promo
u001949,2026-09-04,ios,mid,KR,google_ads
u001950,2026-09-06,ios,mid,KR,tiktok_ads
u001951,2026-08-28,ios,high,OTHER,organic
u001952,2026-08-15,ios,high,US,organic
u001953,2026-08-20,android,low,JP,meta_ads
u001954,2026-08-22,ios,mid,TW,organic
u001955,2026-09-02,android,high,KR,tiktok_ads
u001956,2026-09-03,android,high,KR,google_ads
u001957,2026-08-29,android,high,KR,google_ads
u001958,2026-08-26,ios,mid,TW,meta_ads
u001959,2026-08-16,android,mid,KR,cross_promo
u001960,2026-08-27,android,low,KR,meta_ads
u001961,2026-09-01,ios,mid,KR,organic
u001962,2026-08-22,ios,high,US,google_ads
u001963,2026-08-25,android,mid,KR,organic
u001964,2026-08-19,android,mid,KR,cross_promo
u001965,2026-09-04,android,mid,JP,organic
u001966,2026-08-29,android,low,OTHER,organic
u001967,2026-08-24,android,low,JP,tiktok_ads
u001968,2026-08-28,android,mid,KR,organic
u001969,2026-08-28,android,low,US,meta_ads
u001970,2026-08-25,android,mid,KR,organic
u001971,2026-09-04,ios,mid,KR,meta_ads
u001972,2026-09-02,android,high,TW,meta_ads
u001973,2026-08-26,android,low,OTHER,meta_ads
u001974,2026-08-30,android,low,KR,google_ads
u001975,2026-09-03,android,low,KR,tiktok_ads
u001976,2026-09-02,ios,high,KR,meta_ads
u001977,2026-09-02,android,low,KR,meta_ads
u001978,2026-08-17,android,mid,US,tiktok_ads
u001979,2026-09-02,ios,high,KR,organic
u001980,2026-08-23,ios,high,KR,organic
u001981,2026-08-23,android,mid,KR,google_ads
u001982,2026-09-02,android,low,TW,google_ads
u001983,2026-08-18,android,low,JP,google_ads
u001984,2026-08-19,ios,mid,KR,organic
u001985,2026-08-24,ios,mid,KR,meta_ads
u001986,2026-08-17,ios,mid,TW,organic
u001987,2026-09-05,android,high,KR,meta_ads
u001988,2026-09-04,ios,high,JP,tiktok_ads
u001989,2026-08-25,android,high,TW,meta_ads
u001990,2026-08-31,ios,low,KR,google_ads
u001991,2026-08-21,android,mid,TW,google_ads
u001992,2026-08-15,android,low,KR,tiktok_ads
u001993,2026-08-18,ios,mid,KR,google_ads
u001994,2026-08-26,android,mid,KR,organic
u001995,2026-09-03,ios,mid,KR,meta_ads
u001996,2026-09-06,android,mid,US,tiktok_ads
u001997,2026-08-20,android,low,US,organic
u001998,2026-08-16,ios,mid,JP,meta_ads
u001999,2026-08-20,android,mid,KR,organic
u002000,2026-08-15,ios,low,KR,tiktok_ads
u002001,2026-08-21,android,low,TW,google_ads
u002002,2026-08-26,android,high,TW,organic
u002003,2026-08-31,android,low,KR,google_ads
u002004,2026-08-15,android,low,KR,meta_ads
u002005,2026-08-17,ios,mid,KR,google_ads
u002006,2026-08-21,android,mid,KR,cross_promo
u002007,2026-08-28,ios,high,KR,meta_ads
u002008,2026-09-02,android,low,JP,organic
u002009,2026-08-21,ios,high,JP,tiktok_ads
u002010,2026-08-27,android,low,KR,organic
u002011,2026-09-04,android,low,OTHER,meta_ads
u002012,2026-08-26,android,low,US,meta_ads
u002013,2026-08-29,android,low,KR,google_ads
u002014,2026-08-26,android,mid,JP,tiktok_ads
u002015,2026-09-06,ios,mid,KR,tiktok_ads
u002016,2026-08-29,android,low,OTHER,google_ads
u002017,2026-08-18,android,mid,KR,meta_ads
u002018,2026-08-16,android,mid,KR,tiktok_ads
u002019,2026-08-19,android,mid,KR,google_ads
u002020,2026-08-15,ios,mid,KR,tiktok_ads
u002021,2026-08-23,ios,high,KR,meta_ads
u002022,2026-08-19,ios,mid,KR,google_ads
u002023,2026-08-29,ios,high,OTHER,meta_ads
u002024,2026-09-01,android,mid,US,organic
u002025,2026-08-21,android,low,US,meta_ads
u002026,2026-08-21,android,high,US,organic
u002027,2026-08-23,android,high,JP,meta_ads
u002028,2026-09-06,android,mid,KR,meta_ads
u002029,2026-08-17,ios,low,KR,google_ads
u002030,2026-09-06,ios,mid,OTHER,tiktok_ads
u002031,2026-08-27,ios,high,US,organic
u002032,2026-08-31,ios,mid,KR,google_ads
u002033,2026-09-04,ios,high,KR,organic
u002034,2026-09-02,ios,mid,JP,tiktok_ads
u002035,2026-08-24,ios,high,KR,organic
u002036,2026-08-25,android,high,US,google_ads
u002037,2026-08-26,android,high,OTHER,cross_promo
u002038,2026-08-19,android,low,JP,google_ads
u002039,2026-08-29,android,mid,JP,organic
u002040,2026-08-25,android,low,US,meta_ads
u002041,2026-08-21,android,low,TW,google_ads
u002042,2026-09-02,ios,mid,OTHER,tiktok_ads
u002043,2026-08-29,android,low,KR,google_ads
u002044,2026-08-23,android,low,KR,google_ads
u002045,2026-09-06,ios,mid,KR,organic
u002046,2026-08-19,android,low,OTHER,meta_ads
u002047,2026-09-01,android,high,KR,cross_promo
u002048,2026-08-27,android,low,KR,tiktok_ads
u002049,2026-08-26,android,high,KR,meta_ads
u002050,2026-09-05,ios,high,KR,tiktok_ads
u002051,2026-08-23,android,high,US,organic
u002052,2026-08-19,ios,mid,KR,tiktok_ads
u002053,2026-08-29,ios,mid,TW,google_ads
u002054,2026-08-28,android,mid,KR,tiktok_ads
u002055,2026-08-23,ios,mid,KR,meta_ads
u002056,2026-09-03,ios,high,KR,meta_ads
u002057,2026-08-18,ios,high,JP,tiktok_ads
u002058,2026-08-20,ios,mid,KR,organic
u002059,2026-08-19,android,low,US,organic
u002060,2026-08-24,android,mid,KR,tiktok_ads
u002061,2026-08-31,ios,mid,KR,organic
u002062,2026-08-27,android,mid,KR,meta_ads
u002063,2026-09-02,android,low,TW,organic
u002064,2026-08-26,android,mid,KR,tiktok_ads
u002065,2026-08-16,android,low,TW,organic
u002066,2026-08-28,ios,mid,JP,organic
u002067,2026-08-22,ios,mid,US,organic
u002068,2026-08-31,android,high,KR,cross_promo
u002069,2026-09-05,ios,low,JP,organic
u002070,2026-09-03,android,mid,JP,tiktok_ads
u002071,2026-08-17,ios,mid,OTHER,tiktok_ads
u002072,2026-08-16,ios,mid,KR,organic
u002073,2026-08-15,android,mid,JP,tiktok_ads
u002074,2026-08-29,android,mid,KR,tiktok_ads
u002075,2026-08-22,ios,high,KR,tiktok_ads
u002076,2026-09-01,android,high,KR,organic
u002077,2026-08-29,android,mid,US,organic
u002078,2026-08-25,android,mid,US,organic
u002079,2026-08-16,android,mid,KR,organic
u002080,2026-08-21,android,low,KR,tiktok_ads
u002081,2026-08-28,ios,high,KR,cross_promo
u002082,2026-09-04,android,mid,KR,google_ads
u002083,2026-08-27,ios,mid,KR,meta_ads
u002084,2026-08-21,ios,high,KR,tiktok_ads
u002085,2026-09-02,android,mid,KR,meta_ads
u002086,2026-08-31,android,low,US,organic
u002087,2026-08-17,ios,high,TW,google_ads
u002088,2026-08-15,android,low,KR,google_ads
u002089,2026-08-27,android,low,TW,organic
u002090,2026-08-17,android,low,KR,meta_ads
u002091,2026-09-05,ios,mid,KR,meta_ads
u002092,2026-09-04,ios,high,US,meta_ads
u002093,2026-09-06,ios,mid,KR,google_ads
u002094,2026-08-16,ios,mid,KR,cross_promo
u002095,2026-09-05,ios,high,US,organic
u002096,2026-08-23,android,high,JP,meta_ads
u002097,2026-09-04,ios,mid,KR,meta_ads
u002098,2026-08-17,android,high,KR,google_ads
u002099,2026-08-18,ios,low,KR,cross_promo
u002100,2026-08-23,ios,mid,KR,meta_ads
u002101,2026-08-22,android,low,OTHER,organic
u002102,2026-09-03,android,high,OTHER,meta_ads
u002103,2026-08-17,android,low,KR,organic
u002104,2026-08-21,android,high,KR,cross_promo
u002105,2026-09-04,ios,high,KR,tiktok_ads
u002106,2026-08-29,ios,mid,JP,meta_ads
u002107,2026-08-15,ios,mid,OTHER,google_ads
u002108,2026-09-05,ios,high,KR,google_ads
u002109,2026-08-21,android,high,KR,google_ads
u002110,2026-09-02,android,low,KR,meta_ads
u002111,2026-09-02,android,mid,US,meta_ads
u002112,2026-08-28,android,high,KR,tiktok_ads
u002113,2026-09-02,android,low,KR,organic
u002114,2026-08-27,ios,mid,KR,tiktok_ads
u002115,2026-09-04,ios,mid,JP,tiktok_ads
u002116,2026-08-26,ios,mid,US,tiktok_ads
u002117,2026-08-24,ios,mid,KR,tiktok_ads
u002118,2026-08-22,ios,mid,US,organic
u002119,2026-08-19,android,mid,JP,meta_ads
u002120,2026-08-23,ios,high,US,google_ads
u002121,2026-08-26,ios,mid,JP,google_ads
u002122,2026-08-20,android,low,US,tiktok_ads
u002123,2026-08-28,android,mid,TW,meta_ads
u002124,2026-08-22,android,low,US,meta_ads
u002125,2026-09-04,ios,high,KR,google_ads
u002126,2026-08-19,ios,low,KR,tiktok_ads
u002127,2026-08-21,android,high,KR,organic
u002128,2026-08-21,ios,high,KR,organic
u002129,2026-08-15,android,high,KR,meta_ads
