attempt_id,user_id,session_id,level_id,result,duration_sec,boosters_used,ts
a000029175,u001116,s00006706,31,clear,171,0,2026-09-04 20:24:57
a000029176,u001116,s00006706,32,fail,173,0,2026-09-04 20:26:14
a000029177,u001116,s00006706,32,fail,97,0,2026-09-04 20:28:49
a000029178,u001116,s00006707,32,fail,92,0,2026-09-05 15:30:13
a000029179,u001116,s00006707,32,clear,125,0,2026-09-05 15:31:55
a000029180,u001116,s00006707,33,fail,31,0,2026-09-05 15:33:14
a000029181,u001116,s00006708,33,clear,103,0,2026-09-06 15:51:35
a000029182,u001116,s00006708,34,clear,91,0,2026-09-06 15:54:12
a000029183,u001116,s00006708,35,clear,65,0,2026-09-06 15:55:06
a000029184,u001116,s00006709,36,clear,95,0,2026-09-06 20:56:30
a000029185,u001116,s00006709,37,fail,161,0,2026-09-06 20:57:44
a000029186,u001116,s00006709,37,clear,30,0,2026-09-06 20:58:58
a000029187,u001116,s00006709,38,fail,89,0,2026-09-06 21:01:20
a000029188,u001116,s00006710,38,fail,116,0,2026-09-07 15:44:13
a000029189,u001116,s00006711,38,clear,167,0,2026-09-08 02:18:29
a000029190,u001116,s00006711,39,fail,150,0,2026-09-08 02:19:35
a000029191,u001116,s00006711,39,fail,137,0,2026-09-08 02:21:40
a000029192,u001116,s00006712,39,fail,105,0,2026-09-07 20:10:30
a000029193,u001116,s00006712,39,fail,59,0,2026-09-07 20:11:58
a000029194,u001116,s00006712,39,fail,91,0,2026-09-07 20:12:57
a000029195,u001116,s00006713,39,clear,125,0,2026-09-08 15:40:45
a000029196,u001116,s00006713,40,fail,83,0,2026-09-08 15:42:33
a000029197,u001116,s00006713,40,clear,32,0,2026-09-08 15:44:36
a000029198,u001116,s00006713,41,fail,174,0,2026-09-08 15:46:26
a000029199,u001116,s00006713,41,clear,65,0,2026-09-08 15:48:37
a000029200,u001116,s00006713,42,fail,121,0,2026-09-08 15:49:31
a000029201,u001116,s00006713,42,clear,125,0,2026-09-08 15:51:25
a000029202,u001116,s00006714,43,fail,169,0,2026-09-09 15:48:28
a000029203,u001116,s00006714,43,clear,158,0,2026-09-09 15:51:06
a000029204,u001116,s00006714,44,fail,134,0,2026-09-09 15:53:25
a000029205,u001116,s00006714,44,fail,126,0,2026-09-09 15:55:10
a000029206,u001116,s00006714,44,clear,54,0,2026-09-09 15:57:14
a000029207,u001117,s00006715,1,clear,104,0,2026-08-16 10:19:39
a000029208,u001117,s00006715,2,fail,90,0,2026-08-16 10:21:34
a000029209,u001117,s00006715,2,clear,169,0,2026-08-16 10:22:29
a000029210,u001117,s00006715,3,clear,59,0,2026-08-16 10:24:24
a000029211,u001117,s00006715,4,clear,129,0,2026-08-16 10:25:22
a000029212,u001117,s00006715,5,fail,101,0,2026-08-16 10:27:19
a000029213,u001118,s00006716,1,clear,179,0,2026-09-06 22:02:50
a000029214,u001118,s00006716,2,fail,68,0,2026-09-06 22:03:46
a000029215,u001118,s00006716,2,clear,125,0,2026-09-06 22:05:00
a000029216,u001118,s00006716,3,clear,155,0,2026-09-06 22:06:48
a000029217,u001119,s00006717,1,fail,69,0,2026-09-02 14:39:17
a000029218,u001119,s00006717,1,clear,126,0,2026-09-02 14:40:33
a000029219,u001120,s00006718,1,clear,165,0,2026-09-02 21:20:52
a000029220,u001120,s00006718,2,clear,146,0,2026-09-02 21:23:15
a000029221,u001120,s00006718,3,fail,149,0,2026-09-02 21:25:27
a000029222,u001120,s00006718,3,clear,163,0,2026-09-02 21:26:25
a000029223,u001120,s00006719,4,fail,173,0,2026-09-03 05:26:34
a000029224,u001120,s00006720,4,clear,103,0,2026-09-03 02:58:05
a000029225,u001120,s00006720,5,clear,180,0,2026-09-03 02:59:53
a000029226,u001120,s00006720,6,fail,55,0,2026-09-03 03:01:20
a000029227,u001120,s00006720,6,clear,168,0,2026-09-03 03:02:07
a000029228,u001120,s00006720,7,clear,115,0,2026-09-03 03:04:09
a000029229,u001120,s00006720,8,fail,174,0,2026-09-03 03:06:17
a000029230,u001120,s00006720,8,fail,148,0,2026-09-03 03:07:21
a000029231,u001120,s00006720,8,clear,90,0,2026-09-03 03:08:06
a000029232,u001120,s00006720,9,fail,112,0,2026-09-03 03:08:58
a000029233,u001120,s00006721,9,clear,125,0,2026-09-03 21:38:44
a000029234,u001120,s00006721,10,clear,84,0,2026-09-03 21:40:25
a000029235,u001120,s00006721,11,clear,69,0,2026-09-03 21:42:36
a000029236,u001120,s00006721,12,fail,132,0,2026-09-03 21:44:30
a000029237,u001120,s00006721,12,clear,165,0,2026-09-03 21:46:28
a000029238,u001120,s00006722,13,clear,103,0,2026-09-04 02:58:25
a000029239,u001120,s00006723,14,clear,123,0,2026-09-04 05:10:47
a000029240,u001120,s00006723,15,clear,150,0,2026-09-04 05:11:37
a000029241,u001120,s00006723,16,fail,149,0,2026-09-04 05:12:50
a000029242,u001120,s00006723,16,fail,173,0,2026-09-04 05:13:57
a000029243,u001120,s00006723,16,fail,139,0,2026-09-04 05:15:55
a000029244,u001120,s00006723,16,clear,152,1,2026-09-04 05:17:20
a000029245,u001120,s00006723,17,clear,137,0,2026-09-04 05:19:29
a000029246,u001120,s00006723,18,fail,168,0,2026-09-04 05:20:46
a000029247,u001121,s00006724,1,clear,165,0,2026-09-05 21:04:51
a000029248,u001121,s00006724,2,clear,121,0,2026-09-05 21:06:00
a000029249,u001121,s00006724,3,clear,83,0,2026-09-05 21:07:28
a000029250,u001121,s00006724,4,clear,47,0,2026-09-05 21:08:58
a000029251,u001121,s00006724,5,clear,39,0,2026-09-05 21:10:38
a000029252,u001121,s00006725,6,clear,129,0,2026-09-05 21:40:02
a000029253,u001121,s00006725,7,clear,73,0,2026-09-05 21:41:18
a000029254,u001121,s00006725,8,clear,67,0,2026-09-05 21:42:29
a000029255,u001121,s00006726,9,fail,123,0,2026-09-06 21:01:21
a000029256,u001121,s00006726,9,fail,47,0,2026-09-06 21:03:24
a000029257,u001121,s00006727,9,clear,177,0,2026-09-07 05:46:27
a000029258,u001121,s00006728,10,fail,87,0,2026-09-06 21:58:52
a000029259,u001121,s00006728,10,fail,144,0,2026-09-06 21:59:37
a000029260,u001122,s00006729,1,clear,70,0,2026-08-28 10:24:19
a000029261,u001122,s00006729,2,clear,109,0,2026-08-28 10:25:38
a000029262,u001122,s00006729,3,clear,170,0,2026-08-28 10:27:47
a000029263,u001122,s00006729,4,clear,105,0,2026-08-28 10:29:34
a000029264,u001122,s00006729,5,fail,129,0,2026-08-28 10:31:35
a000029265,u001122,s00006729,5,clear,142,0,2026-08-28 10:33:41
a000029266,u001122,s00006730,6,clear,177,0,2026-08-28 18:14:41
a000029267,u001122,s00006730,7,clear,150,0,2026-08-28 18:16:09
a000029268,u001122,s00006730,8,clear,112,0,2026-08-28 18:18:32
a000029269,u001122,s00006731,9,clear,106,0,2026-08-29 10:26:26
a000029270,u001122,s00006731,10,clear,75,0,2026-08-29 10:27:39
a000029271,u001122,s00006731,11,clear,30,0,2026-08-29 10:29:22
a000029272,u001122,s00006731,12,clear,174,0,2026-08-29 10:30:51
a000029273,u001122,s00006732,13,clear,38,0,2026-08-29 21:44:19
a000029274,u001122,s00006732,14,fail,103,0,2026-08-29 21:45:38
a000029275,u001122,s00006733,14,clear,157,0,2026-08-29 10:08:46
a000029276,u001122,s00006733,15,fail,165,0,2026-08-29 10:11:12
a000029277,u001122,s00006733,15,fail,169,0,2026-08-29 10:12:14
a000029278,u001122,s00006733,15,clear,180,0,2026-08-29 10:14:12
a000029279,u001122,s00006734,16,clear,48,0,2026-08-30 10:18:00
a000029280,u001122,s00006734,17,fail,142,0,2026-08-30 10:20:32
a000029281,u001122,s00006734,17,clear,34,0,2026-08-30 10:23:11
a000029282,u001122,s00006734,18,fail,170,0,2026-08-30 10:25:13
a000029283,u001122,s00006734,18,clear,97,0,2026-08-30 10:26:54
a000029284,u001122,s00006735,19,fail,43,0,2026-08-30 10:20:47
a000029285,u001122,s00006735,19,clear,102,0,2026-08-30 10:23:22
a000029286,u001122,s00006736,20,fail,73,0,2026-08-30 12:13:52
a000029287,u001122,s00006736,20,fail,152,0,2026-08-30 12:14:55
a000029288,u001122,s00006736,20,fail,115,0,2026-08-30 12:16:36
a000029289,u001122,s00006737,20,fail,95,0,2026-08-31 10:28:25
a000029290,u001122,s00006737,20,clear,113,0,2026-08-31 10:30:09
a000029291,u001122,s00006737,21,fail,83,0,2026-08-31 10:32:02
a000029292,u001122,s00006738,21,clear,122,0,2026-08-31 12:24:28
a000029293,u001122,s00006738,22,fail,94,0,2026-08-31 12:25:43
a000029294,u001122,s00006738,22,clear,74,0,2026-08-31 12:27:15
a000029295,u001122,s00006738,23,fail,30,0,2026-08-31 12:28:03
a000029296,u001122,s00006738,23,clear,122,0,2026-08-31 12:29:16
a000029297,u001122,s00006739,24,clear,114,0,2026-09-01 10:26:40
a000029298,u001122,s00006739,25,fail,167,0,2026-09-01 10:28:01
a000029299,u001122,s00006739,25,fail,172,0,2026-09-01 10:30:15
a000029300,u001122,s00006739,25,clear,166,1,2026-09-01 10:31:47
a000029301,u001122,s00006739,26,fail,36,0,2026-09-01 10:32:59
a000029302,u001122,s00006739,26,clear,171,0,2026-09-01 10:34:06
a000029303,u001122,s00006740,27,fail,31,0,2026-09-02 10:20:36
a000029304,u001122,s00006740,27,clear,54,0,2026-09-02 10:22:46
a000029305,u001122,s00006740,28,fail,57,0,2026-09-02 10:24:12
a000029306,u001122,s00006740,28,fail,122,0,2026-09-02 10:25:38
a000029307,u001122,s00006741,28,clear,49,0,2026-09-02 21:53:45
a000029308,u001122,s00006741,29,clear,167,0,2026-09-02 21:55:53
a000029309,u001122,s00006741,30,fail,157,0,2026-09-02 21:56:50
a000029310,u001122,s00006742,30,clear,69,0,2026-09-03 10:11:21
a000029311,u001122,s00006742,31,clear,95,0,2026-09-03 10:12:23
a000029312,u001122,s00006742,32,fail,68,0,2026-09-03 10:14:38
a000029313,u001122,s00006742,32,clear,101,0,2026-09-03 10:16:19
a000029314,u001122,s00006743,33,fail,122,0,2026-09-03 12:27:08
a000029315,u001122,s00006743,33,clear,132,0,2026-09-03 12:29:09
a000029316,u001122,s00006743,34,fail,171,0,2026-09-03 12:30:46
a000029317,u001122,s00006744,34,clear,166,0,2026-09-03 21:01:46
a000029318,u001122,s00006744,35,fail,84,0,2026-09-03 21:03:35
a000029319,u001122,s00006744,35,fail,99,0,2026-09-03 21:05:32
a000029320,u001122,s00006744,35,clear,121,0,2026-09-03 21:06:40
a000029321,u001122,s00006745,36,fail,165,0,2026-09-03 10:46:17
a000029322,u001122,s00006746,36,clear,77,0,2026-09-04 10:06:26
a000029323,u001122,s00006746,37,fail,177,0,2026-09-04 10:08:12
a000029324,u001122,s00006746,37,clear,139,0,2026-09-04 10:09:51
a000029325,u001122,s00006746,38,fail,167,0,2026-09-04 10:10:52
a000029326,u001122,s00006746,38,fail,116,0,2026-09-04 10:11:45
a000029327,u001122,s00006746,38,fail,170,1,2026-09-04 10:14:19
a000029328,u001122,s00006746,38,fail,180,0,2026-09-04 10:15:58
a000029329,u001122,s00006747,38,fail,44,0,2026-09-05 10:32:20
a000029330,u001122,s00006747,38,clear,78,0,2026-09-05 10:33:34
a000029331,u001122,s00006747,39,fail,41,0,2026-09-05 10:34:48
a000029332,u001122,s00006747,39,clear,147,0,2026-09-05 10:37:10
a000029333,u001122,s00006747,40,clear,77,0,2026-09-05 10:38:33
a000029334,u001122,s00006748,41,clear,104,0,2026-09-05 12:32:57
a000029335,u001122,s00006748,42,clear,145,0,2026-09-05 12:34:23
a000029336,u001122,s00006748,43,fail,159,0,2026-09-05 12:35:19
a000029337,u001122,s00006749,43,fail,130,0,2026-09-06 10:07:33
a000029338,u001122,s00006750,43,fail,139,0,2026-09-06 12:09:34
a000029339,u001122,s00006750,43,clear,93,0,2026-09-06 12:11:10
a000029340,u001122,s00006750,44,clear,61,0,2026-09-06 12:13:01
a000029341,u001122,s00006751,45,fail,63,0,2026-09-06 15:46:39
a000029342,u001122,s00006751,45,fail,80,0,2026-09-06 15:48:14
a000029343,u001122,s00006752,45,fail,43,0,2026-09-07 10:25:13
a000029344,u001122,s00006752,45,fail,159,0,2026-09-07 10:26:27
a000029345,u001122,s00006752,45,fail,36,0,2026-09-07 10:28:19
a000029346,u001122,s00006752,45,clear,42,0,2026-09-07 10:30:00
a000029347,u001122,s00006752,46,clear,148,0,2026-09-07 10:31:51
a000029348,u001122,s00006753,47,clear,143,0,2026-09-08 10:19:23
a000029349,u001122,s00006754,48,fail,43,0,2026-09-08 18:46:58
a000029350,u001122,s00006754,48,clear,134,0,2026-09-08 18:47:56
a000029351,u001122,s00006755,49,fail,135,0,2026-09-09 10:59:51
a000029352,u001122,s00006755,49,fail,116,0,2026-09-09 11:01:45
a000029353,u001122,s00006755,49,fail,90,0,2026-09-09 11:02:33
a000029354,u001122,s00006755,49,clear,162,0,2026-09-09 11:04:30
a000029355,u001122,s00006756,50,fail,92,0,2026-09-10 10:23:49
a000029356,u001122,s00006756,50,fail,104,0,2026-09-10 10:25:04
a000029357,u001122,s00006756,50,clear,147,1,2026-09-10 10:25:56
a000029358,u001122,s00006756,51,fail,146,0,2026-09-10 10:27:43
a000029359,u001122,s00006756,51,fail,178,0,2026-09-10 10:28:59
a000029360,u001122,s00006756,51,fail,71,0,2026-09-10 10:30:56
a000029361,u001122,s00006756,51,fail,103,0,2026-09-10 10:32:32
a000029362,u001122,s00006756,51,fail,126,0,2026-09-10 10:34:40
a000029363,u001122,s00006757,51,fail,109,0,2026-09-10 10:12:48
a000029364,u001122,s00006757,51,fail,93,0,2026-09-10 10:15:27
a000029365,u001122,s00006757,51,clear,46,0,2026-09-10 10:16:37
a000029366,u001122,s00006758,52,fail,168,0,2026-09-10 15:30:52
a000029367,u001122,s00006758,52,fail,60,0,2026-09-10 15:32:48
a000029368,u001122,s00006758,52,clear,116,0,2026-09-10 15:35:14
a000029369,u001122,s00006758,53,fail,143,0,2026-09-10 15:37:33
a000029370,u001122,s00006759,53,clear,141,0,2026-09-11 10:28:42
a000029371,u001122,s00006759,54,clear,143,0,2026-09-11 10:31:13
a000029372,u001122,s00006759,55,clear,87,0,2026-09-11 10:33:14
a000029373,u001122,s00006759,56,fail,42,0,2026-09-11 10:35:32
a000029374,u001122,s00006759,56,clear,93,0,2026-09-11 10:36:32
a000029375,u001122,s00006759,57,fail,113,0,2026-09-11 10:39:03
a000029376,u001122,s00006759,57,clear,54,0,2026-09-11 10:41:38
a000029377,u001122,s00006760,58,fail,60,0,2026-09-11 12:56:01
a000029378,u001122,s00006760,58,clear,83,0,2026-09-11 12:57:15
a000029379,u001122,s00006760,59,fail,100,0,2026-09-11 12:58:15
a000029380,u001122,s00006761,59,clear,60,0,2026-09-12 10:52:57
a000029381,u001122,s00006761,60,clear,97,0,2026-09-12 10:54:49
a000029382,u001122,s00006761,61,clear,154,0,2026-09-12 10:56:46
a000029383,u001122,s00006761,62,fail,106,0,2026-09-12 10:59:04
a000029384,u001122,s00006762,62,clear,170,0,2026-09-13 10:41:57
a000029385,u001122,s00006762,63,clear,173,0,2026-09-13 10:43:20
a000029386,u001122,s00006762,64,clear,102,0,2026-09-13 10:45:10
a000029387,u001122,s00006763,65,fail,165,0,2026-09-13 21:59:56
a000029388,u001122,s00006763,65,clear,105,0,2026-09-13 22:02:20
a000029389,u001123,s00006764,1,clear,108,0,2026-08-19 20:54:13
a000029390,u001123,s00006764,2,clear,50,0,2026-08-19 20:55:33
a000029391,u001123,s00006764,3,clear,159,0,2026-08-19 20:57:00
a000029392,u001123,s00006764,4,clear,30,0,2026-08-19 20:59:25
a000029393,u001123,s00006764,5,fail,176,0,2026-08-19 21:00:25
a000029394,u001123,s00006764,5,clear,78,0,2026-08-19 21:02:14
a000029395,u001123,s00006764,6,clear,150,0,2026-08-19 21:04:31
a000029396,u001123,s00006765,7,clear,158,0,2026-08-20 04:04:02
a000029397,u001123,s00006765,8,clear,50,0,2026-08-20 04:06:33
a000029398,u001123,s00006765,9,clear,86,0,2026-08-20 04:08:58
a000029399,u001123,s00006765,10,fail,73,0,2026-08-20 04:09:55
a000029400,u001124,s00006766,1,clear,140,0,2026-08-26 20:46:52
a000029401,u001124,s00006766,2,clear,173,0,2026-08-26 20:48:17
a000029402,u001125,s00006767,1,clear,140,0,2026-08-15 13:16:17
a000029403,u001125,s00006767,2,clear,166,0,2026-08-15 13:18:11
a000029404,u001125,s00006767,3,fail,109,0,2026-08-15 13:19:19
a000029405,u001125,s00006767,3,clear,158,0,2026-08-15 13:20:42
a000029406,u001125,s00006767,4,fail,175,0,2026-08-15 13:21:37
a000029407,u001125,s00006767,4,fail,53,0,2026-08-15 13:23:19
a000029408,u001125,s00006767,4,clear,138,1,2026-08-15 13:24:46
a000029409,u001125,s00006768,5,clear,153,0,2026-08-15 21:26:10
a000029410,u001125,s00006768,6,fail,176,0,2026-08-15 21:28:30
a000029411,u001125,s00006768,6,fail,110,0,2026-08-15 21:29:59
a000029412,u001125,s00006768,6,fail,67,0,2026-08-15 21:30:52
a000029413,u001126,s00006769,1,clear,124,0,2026-08-16 15:35:28
a000029414,u001126,s00006769,2,clear,146,0,2026-08-16 15:36:31
a000029415,u001126,s00006769,3,fail,117,0,2026-08-16 15:38:18
a000029416,u001126,s00006769,3,clear,53,0,2026-08-16 15:39:23
a000029417,u001126,s00006769,4,clear,167,0,2026-08-16 15:40:46
a000029418,u001126,s00006769,5,clear,55,0,2026-08-16 15:42:56
a000029419,u001126,s00006769,6,fail,67,0,2026-08-16 15:44:21
a000029420,u001126,s00006770,6,clear,32,0,2026-08-17 02:26:20
a000029421,u001126,s00006770,7,fail,99,0,2026-08-17 02:28:41
a000029422,u001126,s00006770,7,clear,132,0,2026-08-17 02:31:08
a000029423,u001126,s00006771,8,fail,175,0,2026-08-16 15:53:45
a000029424,u001126,s00006771,8,clear,165,0,2026-08-16 15:54:41
a000029425,u001126,s00006771,9,fail,135,0,2026-08-16 15:56:53
a000029426,u001126,s00006771,9,clear,99,0,2026-08-16 15:57:45
a000029427,u001126,s00006771,10,fail,59,0,2026-08-16 15:58:38
a000029428,u001126,s00006771,10,clear,58,0,2026-08-16 15:59:40
a000029429,u001126,s00006772,11,fail,176,0,2026-08-17 15:06:11
a000029430,u001126,s00006772,11,fail,133,0,2026-08-17 15:08:31
a000029431,u001126,s00006772,11,clear,69,1,2026-08-17 15:10:25
a000029432,u001126,s00006773,12,clear,151,0,2026-08-17 15:20:55
a000029433,u001126,s00006773,13,clear,44,0,2026-08-17 15:22:01
a000029434,u001126,s00006773,14,clear,112,0,2026-08-17 15:24:34
a000029435,u001126,s00006773,15,clear,85,0,2026-08-17 15:25:48
a000029436,u001126,s00006773,16,fail,88,0,2026-08-17 15:27:09
a000029437,u001126,s00006773,16,fail,121,0,2026-08-17 15:28:50
a000029438,u001126,s00006773,16,clear,79,1,2026-08-17 15:30:37
a000029439,u001126,s00006773,17,clear,114,0,2026-08-17 15:33:06
a000029440,u001126,s00006773,18,clear,152,0,2026-08-17 15:34:40
a000029441,u001126,s00006773,19,fail,177,0,2026-08-17 15:36:33
a000029442,u001126,s00006774,19,fail,55,0,2026-08-18 15:39:39
a000029443,u001126,s00006774,19,clear,48,0,2026-08-18 15:41:56
a000029444,u001126,s00006774,20,fail,136,0,2026-08-18 15:44:23
a000029445,u001126,s00006774,20,fail,38,0,2026-08-18 15:46:36
a000029446,u001126,s00006775,20,fail,177,0,2026-08-18 20:17:45
a000029447,u001126,s00006775,20,fail,55,0,2026-08-18 20:19:52
a000029448,u001126,s00006775,20,fail,108,0,2026-08-18 20:21:52
a000029449,u001126,s00006776,20,clear,127,0,2026-08-19 15:36:51
a000029450,u001126,s00006776,21,clear,170,0,2026-08-19 15:38:32
a000029451,u001126,s00006777,22,clear,138,0,2026-08-19 17:28:42
a000029452,u001126,s00006777,23,fail,175,0,2026-08-19 17:30:30
a000029453,u001126,s00006777,23,fail,58,0,2026-08-19 17:32:58
a000029454,u001126,s00006777,23,clear,106,0,2026-08-19 17:34:08
a000029455,u001126,s00006778,24,clear,66,0,2026-08-20 15:26:28
a000029456,u001126,s00006779,25,clear,88,0,2026-08-21 02:31:34
a000029457,u001126,s00006779,26,clear,158,0,2026-08-21 02:32:59
a000029458,u001126,s00006779,27,clear,47,0,2026-08-21 02:33:53
a000029459,u001126,s00006780,28,clear,150,0,2026-08-21 16:00:44
a000029460,u001126,s00006780,29,clear,156,0,2026-08-21 16:02:14
a000029461,u001126,s00006780,30,clear,30,0,2026-08-21 16:04:41
a000029462,u001126,s00006780,31,clear,70,0,2026-08-21 16:07:11
a000029463,u001126,s00006780,32,clear,145,0,2026-08-21 16:08:12
a000029464,u001126,s00006780,33,fail,117,0,2026-08-21 16:09:44
a000029465,u001127,s00006781,1,clear,82,0,2026-08-16 17:36:24
a000029466,u001127,s00006781,2,clear,137,0,2026-08-16 17:37:34
a000029467,u001127,s00006781,3,clear,122,0,2026-08-16 17:40:10
a000029468,u001127,s00006781,4,clear,110,0,2026-08-16 17:40:57
a000029469,u001127,s00006781,5,fail,81,0,2026-08-16 17:42:44
a000029470,u001128,s00006782,1,fail,34,0,2026-08-24 10:00:00
a000029471,u001128,s00006782,1,clear,176,0,2026-08-24 10:01:04
a000029472,u001128,s00006783,2,clear,131,0,2026-08-24 09:19:48
a000029473,u001128,s00006783,3,clear,32,0,2026-08-24 09:21:58
a000029474,u001128,s00006783,4,clear,132,0,2026-08-24 09:22:51
a000029475,u001128,s00006783,5,clear,67,0,2026-08-24 09:23:50
a000029476,u001128,s00006783,6,clear,47,0,2026-08-24 09:24:43
a000029477,u001128,s00006784,7,clear,76,0,2026-08-24 09:59:44
a000029478,u001128,s00006784,8,clear,117,0,2026-08-24 10:00:40
a000029479,u001128,s00006784,9,clear,126,0,2026-08-24 10:01:42
a000029480,u001128,s00006784,10,fail,67,0,2026-08-24 10:02:52
a000029481,u001128,s00006784,10,clear,134,0,2026-08-24 10:04:57
a000029482,u001129,s00006785,1,fail,88,0,2026-08-19 08:13:59
a000029483,u001129,s00006785,1,fail,52,0,2026-08-19 08:15:38
a000029484,u001129,s00006785,1,clear,99,0,2026-08-19 08:17:32
a000029485,u001129,s00006785,2,clear,85,0,2026-08-19 08:18:43
a000029486,u001129,s00006785,3,clear,90,0,2026-08-19 08:20:09
a000029487,u001129,s00006785,4,clear,61,0,2026-08-19 08:21:32
a000029488,u001130,s00006786,1,clear,115,0,2026-09-02 13:12:31
a000029489,u001130,s00006786,2,clear,125,0,2026-09-02 13:14:26
a000029490,u001130,s00006786,3,fail,58,0,2026-09-02 13:15:11
a000029491,u001130,s00006787,3,clear,60,0,2026-09-02 21:15:28
a000029492,u001130,s00006787,4,clear,169,0,2026-09-02 21:16:59
a000029493,u001130,s00006787,5,clear,42,0,2026-09-02 21:18:23
