ad_view_id,user_id,placement,ts,reward_claimed
ad000003870,u000785,post_fail_reward,2026-09-12 05:16:50,1
ad000003871,u000785,post_fail_reward,2026-09-12 18:32:46,1
ad000003872,u000785,post_fail_reward,2026-09-12 18:33:33,1
ad000003873,u000785,post_fail_reward,2026-09-13 18:55:20,1
ad000003874,u000786,post_fail_reward,2026-08-23 11:06:17,0
ad000003875,u000786,post_fail_reward,2026-08-25 11:25:55,1
ad000003876,u000786,post_fail_reward,2026-08-25 19:43:20,1
ad000003877,u000786,post_fail_reward,2026-08-27 19:50:18,0
ad000003878,u000786,post_fail_reward,2026-08-28 11:58:10,1
ad000003879,u000786,post_fail_reward,2026-08-28 13:13:33,1
ad000003880,u000786,post_fail_reward,2026-08-28 19:27:55,0
ad000003881,u000786,post_fail_reward,2026-08-28 19:29:09,1
ad000003882,u000786,post_fail_reward,2026-08-30 11:32:23,1
ad000003883,u000786,post_fail_reward,2026-08-30 19:25:48,1
ad000003884,u000786,post_fail_reward,2026-08-30 11:33:33,1
ad000003885,u000786,post_fail_reward,2026-08-31 12:00:22,1
ad000003886,u000789,post_fail_reward,2026-08-31 10:08:46,1
ad000003887,u000789,post_fail_reward,2026-08-31 10:57:56,1
ad000003888,u000789,post_fail_reward,2026-08-31 11:00:24,1
ad000003889,u000789,post_fail_reward,2026-08-31 21:51:57,1
ad000003890,u000789,post_fail_reward,2026-09-01 10:22:18,1
ad000003891,u000789,post_fail_reward,2026-09-01 10:24:48,1
ad000003892,u000789,post_fail_reward,2026-09-01 10:29:52,1
ad000003893,u000789,post_fail_reward,2026-09-01 21:31:22,1
ad000003894,u000789,post_fail_reward,2026-09-01 18:58:03,1
ad000003895,u000789,post_fail_reward,2026-09-01 19:02:07,1
ad000003896,u000789,post_fail_reward,2026-09-02 10:02:21,1
ad000003897,u000789,post_fail_reward,2026-09-03 10:18:11,1
ad000003898,u000789,post_fail_reward,2026-09-04 10:11:34,1
ad000003899,u000789,post_fail_reward,2026-09-04 10:18:24,1
ad000003900,u000789,post_fail_reward,2026-09-05 11:01:26,0
ad000003901,u000789,post_fail_reward,2026-09-05 11:05:06,0
ad000003902,u000790,post_fail_reward,2026-08-28 19:28:32,1
ad000003903,u000790,post_fail_reward,2026-08-29 14:13:04,1
ad000003904,u000792,post_fail_reward,2026-08-20 21:34:54,0
ad000003905,u000792,post_fail_reward,2026-08-21 02:54:42,1
ad000003906,u000793,post_fail_reward,2026-08-18 14:25:20,1
ad000003907,u000794,post_fail_reward,2026-08-31 01:45:57,1
ad000003908,u000796,post_fail_reward,2026-09-06 16:10:46,1
ad000003909,u000797,post_fail_reward,2026-09-01 23:22:29,1
ad000003910,u000797,post_fail_reward,2026-09-02 10:10:46,1
ad000003911,u000797,post_fail_reward,2026-09-02 23:14:37,1
ad000003912,u000797,post_fail_reward,2026-09-04 01:29:33,1
ad000003913,u000798,post_fail_reward,2026-09-05 17:35:57,0
ad000003914,u000798,post_fail_reward,2026-09-05 17:48:39,1
ad000003915,u000799,post_fail_reward,2026-08-19 15:18:38,0
ad000003916,u000799,post_fail_reward,2026-08-20 10:11:30,0
ad000003917,u000799,post_fail_reward,2026-08-21 10:45:18,1
ad000003918,u000799,post_fail_reward,2026-08-21 10:50:14,1
ad000003919,u000799,post_fail_reward,2026-08-21 10:53:58,1
ad000003920,u000799,post_fail_reward,2026-08-21 18:01:45,1
ad000003921,u000799,post_fail_reward,2026-08-21 18:04:57,1
ad000003922,u000799,post_fail_reward,2026-08-22 10:29:49,1
ad000003923,u000799,post_fail_reward,2026-08-24 10:41:12,1
ad000003924,u000799,post_fail_reward,2026-08-24 10:53:34,1
ad000003925,u000799,post_fail_reward,2026-08-24 10:56:10,1
ad000003926,u000799,post_fail_reward,2026-08-24 11:00:22,1
ad000003927,u000799,post_fail_reward,2026-08-25 10:08:55,1
ad000003928,u000799,post_fail_reward,2026-08-25 10:13:40,1
ad000003929,u000799,post_fail_reward,2026-08-27 10:21:21,1
ad000003930,u000799,post_fail_reward,2026-08-29 10:27:45,1
ad000003931,u000799,post_fail_reward,2026-08-29 18:28:31,1
ad000003932,u000799,post_fail_reward,2026-08-29 18:34:18,1
ad000003933,u000799,post_fail_reward,2026-08-29 18:36:34,1
ad000003934,u000799,post_fail_reward,2026-08-30 10:29:45,0
ad000003935,u000799,post_fail_reward,2026-08-31 10:53:15,1
ad000003936,u000799,post_fail_reward,2026-08-31 10:59:37,1
ad000003937,u000799,post_fail_reward,2026-08-31 21:54:08,1
ad000003938,u000799,post_fail_reward,2026-09-02 10:39:43,1
ad000003939,u000799,post_fail_reward,2026-09-02 10:41:58,1
ad000003940,u000799,post_fail_reward,2026-09-02 10:43:35,1
ad000003941,u000799,post_fail_reward,2026-09-03 10:21:58,1
ad000003942,u000799,post_fail_reward,2026-09-04 10:21:03,1
ad000003943,u000799,post_fail_reward,2026-09-05 10:14:34,1
ad000003944,u000799,post_fail_reward,2026-09-07 10:55:33,1
ad000003945,u000799,post_fail_reward,2026-09-09 10:15:28,1
ad000003946,u000799,post_fail_reward,2026-09-09 10:16:39,1
ad000003947,u000799,post_fail_reward,2026-09-10 13:02:43,1
ad000003948,u000799,post_fail_reward,2026-09-11 12:46:03,1
ad000003949,u000799,post_fail_reward,2026-09-12 10:08:54,1
ad000003950,u000799,post_fail_reward,2026-09-12 10:12:14,1
ad000003951,u000799,post_fail_reward,2026-09-12 10:13:56,1
ad000003952,u000799,post_fail_reward,2026-09-12 10:16:01,1
ad000003953,u000799,post_fail_reward,2026-09-13 18:51:18,1
ad000003954,u000800,post_fail_reward,2026-08-27 04:26:15,0
ad000003955,u000800,post_fail_reward,2026-08-27 04:37:07,1
ad000003956,u000800,post_fail_reward,2026-08-27 20:58:43,1
ad000003957,u000800,post_fail_reward,2026-08-27 20:05:25,1
ad000003958,u000800,post_fail_reward,2026-08-27 20:09:52,1
ad000003959,u000800,post_fail_reward,2026-08-27 20:11:52,1
ad000003960,u000800,post_fail_reward,2026-08-28 01:52:54,1
ad000003961,u000800,post_fail_reward,2026-08-28 01:57:54,1
ad000003962,u000801,post_fail_reward,2026-08-30 15:11:05,1
ad000003963,u000802,post_fail_reward,2026-09-01 04:58:02,1
ad000003964,u000802,post_fail_reward,2026-09-01 07:15:05,1
ad000003965,u000802,post_fail_reward,2026-09-01 20:13:22,1
ad000003966,u000802,post_fail_reward,2026-09-01 20:16:37,1
ad000003967,u000802,post_fail_reward,2026-09-01 20:18:05,1
ad000003968,u000802,post_fail_reward,2026-09-02 20:06:34,1
ad000003969,u000802,post_fail_reward,2026-09-02 20:09:05,1
ad000003970,u000802,post_fail_reward,2026-09-02 20:12:44,1
ad000003971,u000802,post_fail_reward,2026-09-03 20:27:49,1
ad000003972,u000802,post_fail_reward,2026-09-03 20:10:42,1
ad000003973,u000802,post_fail_reward,2026-09-04 20:34:40,1
ad000003974,u000802,post_fail_reward,2026-09-05 20:24:36,1
ad000003975,u000802,post_fail_reward,2026-09-06 20:36:49,1
ad000003976,u000802,post_fail_reward,2026-09-07 20:13:59,1
ad000003977,u000802,post_fail_reward,2026-09-08 20:39:39,1
ad000003978,u000802,post_fail_reward,2026-09-09 07:55:02,1
ad000003979,u000802,post_fail_reward,2026-09-10 20:30:15,1
ad000003980,u000802,post_fail_reward,2026-09-12 20:31:16,1
ad000003981,u000802,post_fail_reward,2026-09-12 20:34:31,1
ad000003982,u000802,post_fail_reward,2026-09-13 22:40:06,1
ad000003983,u000803,post_fail_reward,2026-08-21 17:55:02,1
ad000003984,u000803,post_fail_reward,2026-08-21 22:09:03,1
ad000003985,u000803,post_fail_reward,2026-08-21 17:44:17,1
ad000003986,u000803,post_fail_reward,2026-08-21 17:51:01,1
ad000003987,u000803,post_fail_reward,2026-08-22 17:40:29,1
ad000003988,u000803,post_fail_reward,2026-08-23 17:19:27,1
ad000003989,u000803,post_fail_reward,2026-08-23 17:24:21,0
ad000003990,u000804,post_fail_reward,2026-08-27 18:04:49,1
ad000003991,u000804,post_fail_reward,2026-08-27 18:08:41,1
ad000003992,u000804,post_fail_reward,2026-08-28 04:40:44,1
ad000003993,u000804,post_fail_reward,2026-08-28 04:42:01,0
ad000003994,u000804,post_fail_reward,2026-08-28 04:48:10,1
ad000003995,u000804,post_fail_reward,2026-08-27 17:42:46,1
ad000003996,u000804,post_fail_reward,2026-08-28 17:59:15,1
ad000003997,u000804,post_fail_reward,2026-08-28 18:02:01,1
ad000003998,u000804,post_fail_reward,2026-08-29 01:07:13,1
ad000003999,u000804,post_fail_reward,2026-08-29 17:38:18,1
ad000004000,u000804,post_fail_reward,2026-08-29 17:41:21,1
ad000004001,u000804,post_fail_reward,2026-08-30 17:17:29,1
ad000004002,u000804,post_fail_reward,2026-08-31 19:22:21,1
ad000004003,u000804,post_fail_reward,2026-08-31 19:33:16,1
ad000004004,u000804,post_fail_reward,2026-09-02 17:26:49,1
ad000004005,u000804,post_fail_reward,2026-09-02 17:54:39,1
ad000004006,u000804,post_fail_reward,2026-09-03 17:57:28,1
ad000004007,u000804,post_fail_reward,2026-09-03 18:03:13,1
ad000004008,u000804,post_fail_reward,2026-09-04 17:10:17,1
ad000004009,u000804,post_fail_reward,2026-09-04 17:21:36,1
ad000004010,u000804,post_fail_reward,2026-09-05 17:20:05,1
ad000004011,u000804,post_fail_reward,2026-09-06 01:44:16,1
ad000004012,u000804,post_fail_reward,2026-09-06 17:38:47,1
ad000004013,u000804,post_fail_reward,2026-09-07 04:39:59,1
ad000004014,u000804,post_fail_reward,2026-09-07 17:17:06,1
ad000004015,u000804,post_fail_reward,2026-09-07 22:47:39,0
ad000004016,u000804,post_fail_reward,2026-09-08 04:06:39,0
ad000004017,u000804,post_fail_reward,2026-09-08 04:11:21,0
ad000004018,u000804,post_fail_reward,2026-09-08 17:38:56,1
ad000004019,u000804,post_fail_reward,2026-09-09 17:34:00,1
ad000004020,u000804,post_fail_reward,2026-09-10 17:55:52,1
ad000004021,u000804,post_fail_reward,2026-09-12 04:39:12,1
ad000004022,u000804,post_fail_reward,2026-09-13 01:32:16,1
ad000004023,u000804,post_fail_reward,2026-09-13 04:41:57,1
ad000004024,u000804,post_fail_reward,2026-09-13 04:45:43,1
ad000004025,u000804,post_fail_reward,2026-09-13 19:15:33,1
ad000004026,u000804,post_fail_reward,2026-09-13 19:17:21,1
ad000004027,u000806,post_fail_reward,2026-08-21 16:15:35,1
ad000004028,u000806,post_fail_reward,2026-08-22 16:33:29,1
ad000004029,u000806,post_fail_reward,2026-08-23 00:39:29,0
ad000004030,u000808,post_fail_reward,2026-08-25 11:16:07,1
ad000004031,u000808,post_fail_reward,2026-08-26 22:58:02,1
ad000004032,u000808,post_fail_reward,2026-08-26 22:58:49,1
ad000004033,u000808,post_fail_reward,2026-08-27 22:30:09,1
ad000004034,u000808,post_fail_reward,2026-08-27 22:34:35,0
ad000004035,u000809,post_fail_reward,2026-08-15 11:57:52,1
ad000004036,u000809,post_fail_reward,2026-08-15 12:05:22,1
ad000004037,u000810,post_fail_reward,2026-08-20 11:23:49,1
ad000004038,u000810,post_fail_reward,2026-08-20 11:48:13,1
ad000004039,u000810,post_fail_reward,2026-08-20 11:53:26,1
ad000004040,u000812,post_fail_reward,2026-08-16 15:00:49,1
ad000004041,u000815,post_fail_reward,2026-08-17 13:38:38,1
ad000004042,u000815,post_fail_reward,2026-08-17 15:15:34,1
ad000004043,u000815,post_fail_reward,2026-08-18 13:33:24,1
ad000004044,u000815,post_fail_reward,2026-08-19 00:25:39,1
ad000004045,u000816,post_fail_reward,2026-08-25 09:38:55,1
ad000004046,u000816,post_fail_reward,2026-08-25 09:40:19,1
ad000004047,u000816,post_fail_reward,2026-08-27 07:04:05,0
ad000004048,u000816,post_fail_reward,2026-08-28 07:41:16,1
ad000004049,u000816,post_fail_reward,2026-08-28 12:46:12,1
ad000004050,u000816,post_fail_reward,2026-08-28 15:48:05,1
ad000004051,u000816,post_fail_reward,2026-08-29 07:14:18,0
ad000004052,u000816,post_fail_reward,2026-08-29 07:15:06,0
ad000004053,u000816,post_fail_reward,2026-08-30 07:42:10,1
ad000004054,u000816,post_fail_reward,2026-08-30 07:44:27,1
ad000004055,u000816,post_fail_reward,2026-08-31 07:04:14,0
ad000004056,u000816,post_fail_reward,2026-08-31 07:08:46,1
ad000004057,u000816,post_fail_reward,2026-09-01 18:59:40,1
ad000004058,u000816,post_fail_reward,2026-09-01 12:43:06,0
ad000004059,u000816,post_fail_reward,2026-09-02 07:27:51,1
ad000004060,u000816,post_fail_reward,2026-09-02 07:30:18,1
ad000004061,u000816,post_fail_reward,2026-09-03 07:48:50,1
ad000004062,u000816,post_fail_reward,2026-09-04 07:35:55,1
ad000004063,u000816,post_fail_reward,2026-09-05 07:13:11,1
ad000004064,u000816,post_fail_reward,2026-09-05 07:54:34,1
ad000004065,u000816,post_fail_reward,2026-09-05 07:56:12,1
ad000004066,u000816,post_fail_reward,2026-09-05 07:57:59,1
ad000004067,u000816,post_fail_reward,2026-09-05 08:00:32,1
ad000004068,u000816,post_fail_reward,2026-09-05 08:06:23,1
ad000004069,u000816,post_fail_reward,2026-09-07 12:48:07,1
ad000004070,u000816,post_fail_reward,2026-09-07 12:50:29,1
ad000004071,u000816,post_fail_reward,2026-09-07 12:53:28,1
ad000004072,u000816,post_fail_reward,2026-09-08 07:04:40,1
ad000004073,u000816,post_fail_reward,2026-09-08 18:39:01,1
ad000004074,u000816,post_fail_reward,2026-09-08 15:50:03,1
ad000004075,u000816,post_fail_reward,2026-09-08 15:52:39,0
ad000004076,u000816,post_fail_reward,2026-09-08 16:00:56,1
ad000004077,u000816,post_fail_reward,2026-09-08 16:02:52,0
ad000004078,u000816,post_fail_reward,2026-09-10 18:28:29,1
ad000004079,u000816,post_fail_reward,2026-09-10 18:30:38,1
ad000004080,u000816,post_fail_reward,2026-09-10 18:33:24,1
ad000004081,u000816,post_fail_reward,2026-09-10 10:04:27,1
ad000004082,u000816,post_fail_reward,2026-09-10 10:09:28,0
ad000004083,u000816,post_fail_reward,2026-09-10 10:15:15,1
ad000004084,u000816,post_fail_reward,2026-09-11 07:02:48,1
ad000004085,u000816,post_fail_reward,2026-09-11 07:03:54,0
ad000004086,u000816,post_fail_reward,2026-09-12 07:11:11,1
ad000004087,u000816,post_fail_reward,2026-09-12 07:12:14,0
ad000004088,u000816,post_fail_reward,2026-09-12 12:20:51,1
ad000004089,u000816,post_fail_reward,2026-09-12 12:23:17,1
ad000004090,u000816,post_fail_reward,2026-09-12 12:26:31,0
ad000004091,u000816,post_fail_reward,2026-09-13 18:52:10,1
ad000004092,u000817,post_fail_reward,2026-08-21 17:55:39,1
ad000004093,u000817,post_fail_reward,2026-08-23 17:23:26,1
ad000004094,u000817,post_fail_reward,2026-08-23 17:26:40,1
ad000004095,u000817,post_fail_reward,2026-08-23 17:28:33,1
ad000004096,u000817,post_fail_reward,2026-08-24 04:56:19,1
ad000004097,u000820,post_fail_reward,2026-08-21 21:55:09,1
ad000004098,u000820,post_fail_reward,2026-08-21 21:57:38,1
ad000004099,u000821,post_fail_reward,2026-08-18 15:49:31,1
ad000004100,u000822,post_fail_reward,2026-08-24 06:04:52,1
ad000004101,u000823,post_fail_reward,2026-08-28 05:32:55,1
ad000004102,u000823,post_fail_reward,2026-08-28 05:44:14,1
ad000004103,u000824,post_fail_reward,2026-08-27 16:53:02,1
ad000004104,u000825,post_fail_reward,2026-09-04 12:04:26,1
ad000004105,u000826,post_fail_reward,2026-08-28 20:20:38,1
ad000004106,u000826,post_fail_reward,2026-08-29 01:31:36,1
ad000004107,u000826,post_fail_reward,2026-08-29 20:36:40,1
ad000004108,u000826,post_fail_reward,2026-08-29 20:39:21,1
ad000004109,u000826,post_fail_reward,2026-08-30 01:27:41,1
ad000004110,u000826,post_fail_reward,2026-08-30 20:02:18,1
ad000004111,u000826,post_fail_reward,2026-08-30 23:02:46,0
ad000004112,u000827,post_fail_reward,2026-08-18 14:26:09,1
ad000004113,u000827,post_fail_reward,2026-08-19 14:07:15,1
ad000004114,u000827,post_fail_reward,2026-08-19 14:09:03,1
ad000004115,u000827,post_fail_reward,2026-08-21 14:28:05,0
ad000004116,u000829,post_fail_reward,2026-08-22 13:23:02,1
ad000004117,u000829,post_fail_reward,2026-08-24 13:37:03,1
ad000004118,u000829,post_fail_reward,2026-08-24 15:49:08,0
ad000004119,u000829,post_fail_reward,2026-08-25 18:37:56,1
ad000004120,u000829,post_fail_reward,2026-08-27 00:55:28,1
ad000004121,u000829,post_fail_reward,2026-08-27 00:57:54,1
ad000004122,u000829,post_fail_reward,2026-08-28 18:23:01,0
ad000004123,u000829,post_fail_reward,2026-08-29 13:39:53,1
ad000004124,u000829,post_fail_reward,2026-08-29 15:30:09,1
ad000004125,u000829,post_fail_reward,2026-08-30 13:47:31,1
ad000004126,u000829,post_fail_reward,2026-08-31 00:56:57,1
ad000004127,u000829,post_fail_reward,2026-08-30 22:00:23,1
ad000004128,u000829,post_fail_reward,2026-08-31 13:31:43,1
ad000004129,u000829,post_fail_reward,2026-08-31 21:10:47,1
ad000004130,u000829,post_fail_reward,2026-09-07 13:49:22,1
ad000004131,u000829,post_fail_reward,2026-09-10 18:33:29,1
ad000004132,u000829,post_fail_reward,2026-09-13 13:31:51,0
ad000004133,u000830,post_fail_reward,2026-09-01 13:37:48,1
ad000004134,u000830,post_fail_reward,2026-09-03 01:06:05,0
ad000004135,u000831,post_fail_reward,2026-08-20 18:20:48,0
ad000004136,u000832,post_fail_reward,2026-09-06 07:17:37,1
ad000004137,u000832,post_fail_reward,2026-09-06 15:22:58,1
ad000004138,u000833,post_fail_reward,2026-09-06 14:42:02,1
ad000004139,u000834,post_fail_reward,2026-08-27 13:17:32,1
ad000004140,u000835,post_fail_reward,2026-08-18 19:57:12,1
ad000004141,u000835,post_fail_reward,2026-08-21 19:47:56,1
ad000004142,u000835,post_fail_reward,2026-08-22 03:20:12,0
ad000004143,u000836,post_fail_reward,2026-08-19 03:55:47,1
ad000004144,u000836,post_fail_reward,2026-08-19 03:56:53,1
ad000004145,u000836,post_fail_reward,2026-08-19 00:23:07,1
ad000004146,u000837,post_fail_reward,2026-08-31 16:59:47,1
ad000004147,u000837,post_fail_reward,2026-09-01 16:44:57,1
ad000004148,u000838,post_fail_reward,2026-08-27 21:36:43,1
ad000004149,u000838,post_fail_reward,2026-08-29 05:21:06,1
ad000004150,u000838,post_fail_reward,2026-08-30 21:23:50,1
ad000004151,u000838,post_fail_reward,2026-08-30 22:01:24,1
ad000004152,u000838,post_fail_reward,2026-08-30 22:05:15,1
ad000004153,u000840,post_fail_reward,2026-09-04 00:26:41,1
ad000004154,u000840,post_fail_reward,2026-09-05 00:33:30,1
ad000004155,u000840,post_fail_reward,2026-09-05 16:08:59,1
ad000004156,u000840,post_fail_reward,2026-09-05 16:12:50,1
ad000004157,u000840,post_fail_reward,2026-09-06 17:03:25,1
ad000004158,u000840,post_fail_reward,2026-09-07 16:32:47,1
ad000004159,u000840,post_fail_reward,2026-09-08 16:08:54,1
ad000004160,u000840,post_fail_reward,2026-09-10 16:29:20,1
ad000004161,u000840,post_fail_reward,2026-09-10 18:10:02,1
ad000004162,u000840,post_fail_reward,2026-09-12 16:55:44,0
ad000004163,u000840,post_fail_reward,2026-09-12 16:39:16,1
ad000004164,u000840,post_fail_reward,2026-09-13 16:52:34,1
ad000004165,u000844,post_fail_reward,2026-08-31 13:24:59,1
ad000004166,u000844,post_fail_reward,2026-09-01 12:01:03,1
ad000004167,u000844,post_fail_reward,2026-09-03 19:14:20,1
ad000004168,u000844,post_fail_reward,2026-09-04 13:41:51,1
ad000004169,u000844,post_fail_reward,2026-09-04 13:48:50,1
ad000004170,u000844,post_fail_reward,2026-09-06 11:59:38,1
ad000004171,u000844,post_fail_reward,2026-09-07 11:36:26,1
ad000004172,u000844,post_fail_reward,2026-09-07 20:00:01,1
ad000004173,u000844,post_fail_reward,2026-09-07 20:03:55,1
ad000004174,u000844,post_fail_reward,2026-09-09 19:28:46,1
ad000004175,u000844,post_fail_reward,2026-09-10 11:34:35,1
ad000004176,u000844,post_fail_reward,2026-09-10 16:28:23,1
ad000004177,u000844,post_fail_reward,2026-09-10 16:31:35,1
ad000004178,u000844,post_fail_reward,2026-09-10 16:35:13,1
ad000004179,u000844,post_fail_reward,2026-09-10 16:40:18,0
ad000004180,u000844,post_fail_reward,2026-09-11 11:08:17,1
ad000004181,u000844,post_fail_reward,2026-09-11 16:35:31,1
ad000004182,u000844,post_fail_reward,2026-09-11 16:37:31,1
ad000004183,u000844,post_fail_reward,2026-09-11 16:38:52,1
ad000004184,u000844,post_fail_reward,2026-09-11 16:42:22,1
ad000004185,u000844,post_fail_reward,2026-09-11 16:44:42,1
ad000004186,u000847,post_fail_reward,2026-09-01 18:00:07,1
ad000004187,u000848,post_fail_reward,2026-09-06 18:26:18,1
ad000004188,u000848,post_fail_reward,2026-09-07 05:26:33,1
ad000004189,u000849,post_fail_reward,2026-08-31 12:26:46,1
ad000004190,u000849,post_fail_reward,2026-08-31 12:28:49,1
ad000004191,u000850,post_fail_reward,2026-08-23 04:16:54,1
ad000004192,u000851,post_fail_reward,2026-08-29 00:12:46,1
ad000004193,u000851,post_fail_reward,2026-08-28 16:53:43,1
ad000004194,u000853,post_fail_reward,2026-08-18 11:07:11,1
ad000004195,u000853,post_fail_reward,2026-08-18 11:09:06,0
ad000004196,u000854,post_fail_reward,2026-08-29 20:50:50,1
